emp_no,dept_no,from_date,to_date
21996,d001,1993-09-16,9999-01-01
22004,d001,1999-02-09,9999-01-01
22009,d001,1995-12-01,9999-01-01
22022,d001,1995-08-23,9999-01-01
22030,d001,1988-02-11,9999-01-01
22032,d001,1989-09-03,1990-05-26
22077,d001,1986-06-18,9999-01-01
22086,d001,1989-09-18,9999-01-01
22094,d001,1999-06-20,9999-01-01
22120,d001,1999-02-10,9999-01-01
22135,d001,1998-02-06,9999-01-01
22153,d001,1998-01-30,1999-11-20
22183,d001,1999-05-05,2002-06-13
22186,d001,1998-06-29,9999-01-01
22200,d001,1996-09-27,9999-01-01
22217,d001,1997-08-22,9999-01-01
22219,d001,1987-02-25,9999-01-01
22235,d001,1996-03-06,1999-07-07
22237,d001,1993-02-15,9999-01-01
22260,d001,1997-03-10,9999-01-01
22294,d001,1988-07-22,1997-07-24
22301,d001,1995-08-28,9999-01-01
22312,d001,1998-06-16,2001-02-26
22317,d001,1995-11-24,9999-01-01
22334,d001,1994-08-22,9999-01-01
22376,d001,1987-10-02,1996-10-09
22397,d001,1997-11-20,9999-01-01
22455,d001,1990-11-16,9999-01-01
22464,d001,1998-12-26,9999-01-01
22472,d001,1988-03-10,9999-01-01
22475,d001,1990-08-28,1991-06-26
22480,d001,1986-01-31,9999-01-01
22508,d001,1999-11-10,2001-07-07
22530,d001,1986-04-05,1996-08-07
22534,d001,1986-05-09,9999-01-01
22548,d001,1987-12-14,9999-01-01
22561,d001,1995-01-08,9999-01-01
22562,d001,1990-08-04,9999-01-01
22585,d001,1997-03-15,9999-01-01
22611,d001,1992-01-18,9999-01-01
22612,d001,1989-03-23,9999-01-01
22616,d001,1991-09-19,9999-01-01
22618,d001,1996-02-14,9999-01-01
22687,d001,1994-02-08,9999-01-01
22693,d001,1985-03-21,1994-06-28
22710,d001,1993-04-30,9999-01-01
22722,d001,1991-02-15,1996-09-05
22726,d001,1987-03-28,9999-01-01
22738,d001,1988-12-30,9999-01-01
22746,d001,1992-11-25,9999-01-01
22752,d001,1999-03-12,9999-01-01
22756,d001,1989-01-27,1999-05-16
22762,d001,1998-05-04,9999-01-01
22767,d001,2001-05-16,9999-01-01
22776,d001,1985-05-07,9999-01-01
22795,d001,1988-05-07,1994-03-07
22799,d001,1986-09-26,9999-01-01
22812,d001,1985-06-29,9999-01-01
22820,d001,1999-04-26,9999-01-01
22821,d001,1998-10-11,9999-01-01
22827,d001,1992-09-19,9999-01-01
22835,d001,1988-12-21,1993-04-11
22876,d001,2001-09-05,9999-01-01
22877,d001,1993-06-01,9999-01-01
22884,d001,1997-03-15,9999-01-01
22909,d001,1993-07-08,2002-02-27
22936,d001,1994-09-13,9999-01-01
22948,d001,1995-03-16,9999-01-01
22949,d001,1993-11-30,9999-01-01
22963,d001,1991-08-18,9999-01-01
22992,d001,1998-07-07,2001-12-22
23067,d001,1994-10-29,9999-01-01
23071,d001,1990-10-13,9999-01-01
23087,d001,1997-08-23,9999-01-01
23091,d001,1996-02-17,9999-01-01
23113,d001,1991-04-06,9999-01-01
23114,d001,1990-07-27,9999-01-01
23122,d001,1986-04-03,9999-01-01
23124,d001,1992-04-05,9999-01-01
23149,d001,2000-01-27,9999-01-01
23152,d001,1987-02-10,9999-01-01
23173,d001,1993-01-19,9999-01-01
23201,d001,1997-01-23,9999-01-01
23286,d001,1986-02-14,9999-01-01
23288,d001,1991-04-19,9999-01-01
23309,d001,1988-02-10,9999-01-01
23311,d001,1996-06-06,9999-01-01
23325,d001,1998-10-05,9999-01-01
23336,d001,1994-03-26,9999-01-01
23393,d001,1996-12-24,9999-01-01
23424,d001,1995-03-13,9999-01-01
23427,d001,1992-04-23,9999-01-01
23436,d001,1992-05-29,9999-01-01
23438,d001,1997-08-23,9999-01-01
23444,d001,1990-09-10,9999-01-01
23451,d001,1994-05-27,1996-07-06
23455,d001,1990-11-10,9999-01-01
23467,d001,1989-02-27,9999-01-01
23489,d001,1987-01-27,9999-01-01
23494,d001,2001-12-13,9999-01-01
23540,d001,1998-04-25,9999-01-01
23547,d001,1993-02-18,1995-12-18
23549,d001,1987-03-30,9999-01-01
23556,d001,1996-08-31,1997-01-23
23610,d001,1992-07-30,9999-01-01
23635,d001,1998-02-09,9999-01-01
23658,d001,1996-11-19,9999-01-01
23688,d001,1990-02-09,9999-01-01
23717,d001,1990-02-07,1999-03-12
23725,d001,1999-11-03,9999-01-01
23739,d001,1988-09-20,2001-07-12
23744,d001,1987-10-04,1987-11-04
23752,d001,1991-05-19,1995-08-12
23764,d001,1988-11-03,9999-01-01
23778,d001,1991-03-21,9999-01-01
23795,d001,1998-06-24,9999-01-01
23814,d001,2002-06-08,9999-01-01
23849,d001,1997-09-30,9999-01-01
23858,d001,1991-10-01,9999-01-01
23895,d001,1991-06-05,1999-11-09
23897,d001,1997-02-27,9999-01-01
23903,d001,1988-07-08,1989-02-15
23906,d001,1992-03-19,9999-01-01
23907,d001,1998-09-21,9999-01-01
23910,d001,1997-08-09,9999-01-01
23922,d001,1994-02-09,9999-01-01
23931,d001,1992-03-19,9999-01-01
23967,d001,1999-11-14,9999-01-01
23977,d001,1990-05-15,9999-01-01
23991,d001,1997-11-27,9999-01-01
23992,d001,1999-06-19,2001-09-11
24026,d001,1992-12-05,1993-08-09
24029,d001,1986-04-23,9999-01-01
24040,d001,1986-04-19,1986-11-22
24085,d001,1995-05-18,1998-05-31
24092,d001,1996-06-01,9999-01-01
24113,d001,1989-04-13,9999-01-01
24114,d001,1999-10-01,9999-01-01
24119,d001,1986-11-06,9999-01-01
24133,d001,1999-12-21,9999-01-01
24154,d001,1988-11-04,9999-01-01
24180,d001,1998-06-25,9999-01-01
24208,d001,2000-07-12,9999-01-01
24236,d001,1997-05-11,9999-01-01
24265,d001,1996-09-01,9999-01-01
24271,d001,1999-08-20,9999-01-01
24282,d001,1989-03-12,9999-01-01
24340,d001,1994-10-20,9999-01-01
24345,d001,1993-09-07,2001-06-09
24362,d001,1996-05-15,9999-01-01
24373,d001,1995-03-19,9999-01-01
24375,d001,1992-02-27,9999-01-01
24401,d001,1998-01-25,9999-01-01
24405,d001,1995-06-20,9999-01-01
24454,d001,1991-03-17,9999-01-01
24481,d001,1986-03-16,1987-03-05
24519,d001,1988-10-15,1995-06-26
24520,d001,1985-12-09,9999-01-01
24555,d001,2001-04-09,9999-01-01
24556,d001,1987-04-22,9999-01-01
24572,d001,1988-09-19,9999-01-01
24593,d001,1999-05-18,9999-01-01
24633,d001,1995-09-05,9999-01-01
24653,d001,1998-09-10,9999-01-01
24654,d001,1998-08-17,1998-12-10
24662,d001,1994-03-10,9999-01-01
24665,d001,1995-09-20,9999-01-01
24673,d001,1985-11-06,1986-03-05
24682,d001,1999-02-26,9999-01-01
24687,d001,1997-10-21,9999-01-01
24694,d001,1993-01-18,9999-01-01
24702,d001,1995-06-09,9999-01-01
24705,d001,1993-01-02,9999-01-01
24706,d001,1992-03-21,1998-01-02
24712,d001,1996-02-13,9999-01-01
24716,d001,1989-04-15,9999-01-01
24729,d001,1996-08-13,1999-10-29
24737,d001,1989-04-13,9999-01-01
24746,d001,1996-03-12,9999-01-01
24758,d001,1994-03-28,9999-01-01
24765,d001,1985-06-04,9999-01-01
24775,d001,1990-07-09,9999-01-01
24776,d001,1990-03-21,9999-01-01
24780,d001,1988-04-29,9999-01-01
24791,d001,1988-07-05,9999-01-01
24805,d001,1993-11-07,1995-03-04
24814,d001,1999-11-14,2000-09-14
24825,d001,1993-06-12,9999-01-01
24897,d001,1998-06-29,9999-01-01
24901,d001,1990-12-29,9999-01-01
24951,d001,1986-09-24,9999-01-01
24957,d001,2001-01-07,9999-01-01
24976,d001,2001-05-14,9999-01-01
25015,d001,1995-05-19,9999-01-01
25028,d001,1996-01-14,2000-03-25
25036,d001,1992-09-17,9999-01-01
25066,d001,2001-02-13,9999-01-01
25090,d001,1991-04-29,9999-01-01
25094,d001,1989-09-30,9999-01-01
25104,d001,1987-11-22,9999-01-01
25175,d001,1995-08-26,9999-01-01
25184,d001,2000-08-24,9999-01-01
25190,d001,1994-08-28,9999-01-01
25239,d001,1999-01-04,9999-01-01
25255,d001,1995-02-16,9999-01-01
25257,d001,1992-07-24,9999-01-01
25269,d001,1992-05-30,9999-01-01
25271,d001,1991-03-28,1996-08-21
25274,d001,1993-12-03,9999-01-01
25279,d001,1992-05-05,9999-01-01
25280,d001,1994-04-25,9999-01-01
25285,d001,2001-03-10,9999-01-01
25289,d001,1994-08-19,9999-01-01
25294,d001,1999-01-28,9999-01-01
25337,d001,1985-08-05,1999-11-10
25358,d001,1996-02-12,1998-02-14
25393,d001,1997-10-21,9999-01-01
25404,d001,1990-02-20,9999-01-01
25415,d001,1995-12-28,1999-05-06
25440,d001,1998-09-29,9999-01-01
25445,d001,1995-03-04,9999-01-01
25455,d001,1998-11-24,9999-01-01
25466,d001,2001-04-23,9999-01-01
25484,d001,1991-06-11,1991-09-25
25490,d001,1986-11-30,9999-01-01
25514,d001,1994-08-03,9999-01-01
25516,d001,1993-12-08,9999-01-01
25523,d001,1999-12-27,9999-01-01
25534,d001,1986-11-22,9999-01-01
25551,d001,1989-01-19,2001-10-27
25563,d001,1995-12-02,1999-07-05
25571,d001,1997-01-02,9999-01-01
25580,d001,1990-12-06,1993-06-25
25589,d001,1997-12-09,1998-07-04
25615,d001,1985-09-30,9999-01-01
25624,d001,1999-08-24,9999-01-01
25627,d001,1986-04-08,9999-01-01
25639,d001,1992-04-01,9999-01-01
25640,d001,1996-08-22,1999-07-20
25653,d001,1999-10-01,2000-05-17
25654,d001,1991-04-09,9999-01-01
25713,d001,1996-09-28,1998-04-27
25714,d001,1988-08-19,9999-01-01
25715,d001,1996-01-28,9999-01-01
25792,d001,1992-10-01,9999-01-01
25818,d001,1988-08-30,9999-01-01
25821,d001,1990-05-31,9999-01-01
25854,d001,1998-03-27,1999-10-10
25857,d001,1999-07-26,9999-01-01
25867,d001,1999-12-18,9999-01-01
25878,d001,1999-12-05,9999-01-01
25884,d001,1997-03-23,9999-01-01
25892,d001,1990-04-05,9999-01-01
25894,d001,1992-04-03,9999-01-01
25899,d001,1986-10-22,9999-01-01
25927,d001,1999-04-01,9999-01-01
25939,d001,1986-09-17,9999-01-01
25949,d001,1995-10-23,9999-01-01
25950,d001,1991-08-29,1999-11-21
25956,d001,1989-10-02,9999-01-01
25993,d001,1985-12-20,9999-01-01
26024,d001,1996-09-07,9999-01-01
26046,d001,2000-01-11,9999-01-01
26051,d001,1988-09-06,9999-01-01
26057,d001,1997-04-19,9999-01-01
26075,d001,1990-08-16,9999-01-01
26098,d001,1996-06-19,1997-04-18
26108,d001,1995-02-22,1999-12-08
26167,d001,1988-10-27,9999-01-01
26168,d001,1999-09-10,9999-01-01
26208,d001,1998-05-16,9999-01-01
26213,d001,1992-05-29,9999-01-01
26229,d001,1999-11-13,9999-01-01
26250,d001,1987-07-23,1994-01-19
26264,d001,1990-12-28,9999-01-01
26310,d001,1995-08-20,9999-01-01
26318,d001,1985-11-06,9999-01-01
26339,d001,1996-01-14,9999-01-01
26341,d001,1998-12-02,9999-01-01
26354,d001,1985-09-22,1993-11-04
26382,d001,2000-05-14,9999-01-01
26423,d001,1989-07-28,9999-01-01
26432,d001,2001-05-02,9999-01-01
26433,d001,1995-07-26,9999-01-01
26443,d001,1991-05-28,9999-01-01
26482,d001,1985-09-22,9999-01-01
26504,d001,1991-06-28,9999-01-01
26524,d001,1987-09-03,9999-01-01
26525,d001,2000-06-05,2001-02-24
26530,d001,1986-09-29,9999-01-01
26549,d001,1995-09-04,9999-01-01
26632,d001,1990-11-07,2000-05-17
26687,d001,1994-10-28,9999-01-01
26698,d001,1994-12-20,9999-01-01
26728,d001,1991-08-31,9999-01-01
26756,d001,1991-05-04,9999-01-01
26769,d001,1999-06-21,9999-01-01
26773,d001,1990-10-11,9999-01-01
26777,d001,1998-11-27,1999-03-07
26785,d001,1991-04-10,9999-01-01
26820,d001,2000-04-10,9999-01-01
26849,d001,1996-05-11,9999-01-01
26851,d001,1993-05-07,1997-12-21
26853,d001,1995-12-03,9999-01-01
26859,d001,1998-04-25,9999-01-01
26866,d001,1996-02-09,9999-01-01
26891,d001,1998-02-26,9999-01-01
26908,d001,1989-11-17,9999-01-01
26913,d001,2002-06-09,9999-01-01
26949,d001,1991-07-16,9999-01-01
26954,d001,1988-04-19,9999-01-01
26959,d001,1997-12-29,9999-01-01
26966,d001,1985-06-06,9999-01-01
26971,d001,1993-09-10,9999-01-01
26982,d001,1987-06-28,9999-01-01
26994,d001,1999-05-07,9999-01-01
27001,d001,1993-07-23,9999-01-01
27002,d001,1985-11-05,1990-12-08
27014,d001,1990-05-21,9999-01-01
27017,d001,1990-05-23,9999-01-01
27019,d001,1991-09-17,9999-01-01
27022,d001,1992-11-12,1993-07-10
27029,d001,1986-03-19,1993-12-08
27035,d001,1996-06-01,9999-01-01
27070,d001,1996-11-24,9999-01-01
27079,d001,1990-03-27,1999-10-03
27081,d001,1986-07-17,9999-01-01
27085,d001,1988-03-13,9999-01-01
27110,d001,1990-06-28,1993-07-05
27122,d001,1999-11-06,9999-01-01
27159,d001,1992-03-30,9999-01-01
27183,d001,1993-04-21,9999-01-01
27184,d001,1993-10-21,9999-01-01
27219,d001,1988-07-24,1990-04-07
27239,d001,1995-04-14,2002-03-28
27294,d001,1993-04-06,9999-01-01
27317,d001,1995-05-30,9999-01-01
27323,d001,1989-05-29,9999-01-01
27343,d001,1997-05-29,9999-01-01
27346,d001,1990-05-01,9999-01-01
27362,d001,1985-05-20,9999-01-01
27412,d001,1995-10-04,9999-01-01
27413,d001,1987-08-28,9999-01-01
27426,d001,1985-04-10,9999-01-01
27452,d001,1986-02-10,9999-01-01
27539,d001,1990-11-16,9999-01-01
27556,d001,1999-09-28,2000-03-31
27567,d001,1990-12-28,9999-01-01
27572,d001,1997-05-22,9999-01-01
27577,d001,1999-09-15,9999-01-01
27610,d001,1993-08-26,9999-01-01
27630,d001,1985-03-21,9999-01-01
27635,d001,1992-11-23,9999-01-01
27638,d001,1999-01-19,9999-01-01
27649,d001,1987-09-05,9999-01-01
27671,d001,1989-12-18,9999-01-01
27683,d001,1997-07-21,9999-01-01
27708,d001,1986-06-02,9999-01-01
27738,d001,1992-03-06,1995-11-06
27742,d001,1998-07-16,9999-01-01
27749,d001,1993-03-02,9999-01-01
27769,d001,1990-08-09,9999-01-01
27777,d001,1997-05-09,9999-01-01
27780,d001,1988-04-29,9999-01-01
27788,d001,1989-08-22,1996-02-05
27791,d001,1990-01-23,9999-01-01
27794,d001,1998-11-12,9999-01-01
27833,d001,1993-04-27,1996-05-23
27842,d001,1992-08-11,9999-01-01
27867,d001,2001-06-08,9999-01-01
27920,d001,1990-01-09,9999-01-01
27935,d001,1992-04-13,1997-12-17
27951,d001,1999-06-27,9999-01-01
27955,d001,1990-09-22,1997-06-03
27985,d001,1994-08-21,9999-01-01
27998,d001,1997-01-12,1998-09-25
28003,d001,1999-04-07,9999-01-01
28042,d001,1997-12-09,9999-01-01
28066,d001,1991-12-27,9999-01-01
28083,d001,1999-06-13,9999-01-01
28085,d001,1993-04-30,9999-01-01
28098,d001,2002-04-11,9999-01-01
28104,d001,1994-12-03,9999-01-01
28113,d001,1999-12-26,9999-01-01
28128,d001,1996-07-29,2001-04-09
28138,d001,2001-12-19,9999-01-01
28151,d001,1998-10-12,9999-01-01
28183,d001,1997-02-27,9999-01-01
28205,d001,1985-03-10,9999-01-01
28218,d001,1999-04-07,9999-01-01
28219,d001,1996-01-19,9999-01-01
28223,d001,1988-07-03,2000-09-14
28238,d001,1997-04-06,9999-01-01
28242,d001,1992-05-11,9999-01-01
28252,d001,1986-05-22,9999-01-01
28263,d001,1993-09-08,9999-01-01
28281,d001,2001-10-16,9999-01-01
28298,d001,1998-01-03,9999-01-01
28304,d001,1997-01-13,9999-01-01
28307,d001,1995-09-25,9999-01-01
28356,d001,1989-10-12,9999-01-01
28367,d001,1993-08-01,9999-01-01
28381,d001,1996-11-20,9999-01-01
28398,d001,1991-07-22,9999-01-01
28411,d001,1989-03-27,9999-01-01
28416,d001,1990-08-28,1999-09-11
28424,d001,1994-10-12,1999-02-25
28435,d001,1998-09-17,9999-01-01
28440,d001,1993-02-24,9999-01-01
28445,d001,1997-02-13,9999-01-01
28469,d001,1991-02-17,1995-12-15
28476,d001,1988-05-12,2002-02-06
28485,d001,1990-09-21,9999-01-01
28531,d001,1998-08-20,2000-08-28
28534,d001,1985-05-14,9999-01-01
28565,d001,1995-06-20,9999-01-01
28642,d001,1999-07-16,9999-01-01
28649,d001,1997-04-11,9999-01-01
28659,d001,1986-05-01,1987-09-01
28697,d001,1989-02-25,9999-01-01
28706,d001,1985-09-30,9999-01-01
28761,d001,1996-10-30,9999-01-01
28780,d001,1988-08-21,1993-06-25
28806,d001,1995-12-16,9999-01-01
28807,d001,1996-05-22,2000-08-22
28837,d001,1991-06-12,9999-01-01
28899,d001,1995-09-16,9999-01-01
28910,d001,1990-07-15,9999-01-01
28924,d001,1996-09-19,9999-01-01
28929,d001,1986-07-11,9999-01-01
28947,d001,1994-07-13,1998-09-11
28967,d001,1993-09-13,9999-01-01
28975,d001,1993-05-20,9999-01-01
28978,d001,1994-02-16,9999-01-01
28981,d001,1993-12-28,9999-01-01
28986,d001,1991-03-07,1992-11-11
29028,d001,1992-07-01,9999-01-01
29036,d001,1996-07-17,9999-01-01
29050,d001,1987-01-10,9999-01-01
29072,d001,1991-02-06,9999-01-01
29091,d001,1997-09-13,9999-01-01
29093,d001,1988-10-01,9999-01-01
29100,d001,1991-02-14,1993-03-03
29117,d001,1993-06-28,9999-01-01
29130,d001,1998-04-26,9999-01-01
29131,d001,1997-11-06,1999-02-21
29174,d001,2002-03-05,9999-01-01
29195,d001,1990-10-15,1997-08-28
29241,d001,1999-06-29,9999-01-01
29242,d001,1999-11-07,9999-01-01
29258,d001,1988-05-14,9999-01-01
29301,d001,1994-07-14,9999-01-01
29322,d001,1998-12-17,9999-01-01
29350,d001,1988-05-25,9999-01-01
29396,d001,1998-06-27,9999-01-01
29411,d001,1992-03-17,1996-05-22
29458,d001,1994-06-24,9999-01-01
29473,d001,2001-08-15,9999-01-01
29474,d001,1998-03-01,9999-01-01
29487,d001,1989-11-20,1989-11-28
29517,d001,1991-05-13,9999-01-01
29550,d001,1989-07-09,9999-01-01
29564,d001,1994-05-19,9999-01-01
29657,d001,1985-12-10,9999-01-01
29663,d001,1989-02-04,9999-01-01
29664,d001,1989-08-07,9999-01-01
29672,d001,1992-03-01,9999-01-01
29676,d001,1994-06-13,9999-01-01
29681,d001,1996-04-01,9999-01-01
29690,d001,1993-03-17,9999-01-01
29720,d001,1987-09-06,9999-01-01
29747,d001,1992-07-11,9999-01-01
29792,d001,1989-08-12,9999-01-01
29795,d001,1997-05-06,9999-01-01
29801,d001,1989-04-04,9999-01-01
29837,d001,1991-06-03,9999-01-01
29850,d001,1992-06-28,9999-01-01
29860,d001,2000-02-09,9999-01-01
29867,d001,1995-06-27,1999-01-07
29870,d001,1997-12-09,9999-01-01
29874,d001,1985-11-21,9999-01-01
29886,d001,1996-09-25,9999-01-01
29890,d001,1992-02-16,9999-01-01
29918,d001,1986-03-03,9999-01-01
29937,d001,1985-02-08,9999-01-01
29941,d001,1985-10-12,9999-01-01
29947,d001,1996-08-07,1997-11-25
29975,d001,1993-06-03,9999-01-01
29981,d001,1985-12-01,9999-01-01
29984,d001,1995-10-23,9999-01-01
29991,d001,1988-07-11,9999-01-01
30025,d001,1991-10-20,1995-04-30
30028,d001,1999-01-28,9999-01-01
30037,d001,1997-10-10,9999-01-01
30038,d001,1989-05-13,9999-01-01
30075,d001,1987-03-07,9999-01-01
30090,d001,1996-02-16,9999-01-01
30103,d001,1991-01-11,9999-01-01
30111,d001,1990-10-22,1992-08-29
30113,d001,1997-11-13,9999-01-01
30148,d001,1986-08-10,9999-01-01
30165,d001,1997-04-17,1997-11-18
30171,d001,1993-09-22,9999-01-01
30208,d001,1985-10-12,9999-01-01
30212,d001,1989-03-22,9999-01-01
30265,d001,1985-07-27,9999-01-01
30269,d001,1992-10-16,9999-01-01
30271,d001,1985-03-11,9999-01-01
30332,d001,1992-07-08,9999-01-01
30339,d001,1991-11-26,9999-01-01
30363,d001,1994-04-01,2000-02-24
30373,d001,1986-06-15,9999-01-01
30389,d001,1989-01-17,9999-01-01
30402,d001,1996-09-15,9999-01-01
30404,d001,1986-10-08,9999-01-01
30441,d001,1997-01-22,9999-01-01
30490,d001,1996-11-19,9999-01-01
30515,d001,1998-05-12,9999-01-01
30539,d001,1995-02-12,9999-01-01
30542,d001,1991-09-22,1999-09-14
30562,d001,1989-08-24,9999-01-01
30563,d001,1991-11-24,9999-01-01
30572,d001,1998-07-28,1999-09-02
30580,d001,1997-07-26,1997-10-09
30600,d001,1987-07-14,9999-01-01
30601,d001,1996-12-23,9999-01-01
30628,d001,1985-10-24,9999-01-01
30646,d001,1988-06-03,9999-01-01
30669,d001,1986-07-23,9999-01-01
30672,d001,1999-01-06,9999-01-01
30690,d001,1990-12-04,9999-01-01
30700,d001,1988-08-11,9999-01-01
30718,d001,1997-09-27,9999-01-01
30758,d001,1994-06-18,9999-01-01
30766,d001,1996-07-30,2000-02-27
30774,d001,1994-01-22,2000-09-12
30782,d001,2001-06-20,9999-01-01
30797,d001,1989-04-22,9999-01-01
30799,d001,1996-04-11,9999-01-01
30803,d001,1995-01-08,1996-01-21
30811,d001,1997-01-30,2001-11-04
30820,d001,1997-04-11,1999-03-19
30824,d001,1986-06-21,9999-01-01
30841,d001,1999-09-04,9999-01-01
30847,d001,1987-07-17,9999-01-01
30853,d001,1993-04-21,1995-03-09
30870,d001,1997-06-21,9999-01-01
30881,d001,2000-10-19,9999-01-01
30906,d001,1997-03-31,9999-01-01
30908,d001,1999-06-18,2000-04-09
30938,d001,1997-10-10,9999-01-01
30947,d001,1993-04-27,9999-01-01
30975,d001,1985-04-20,9999-01-01
31052,d001,1995-06-18,9999-01-01
31059,d001,1988-05-03,1998-02-15
31066,d001,1992-01-02,9999-01-01
31074,d001,1997-10-04,9999-01-01
31131,d001,1993-08-26,9999-01-01
31155,d001,1992-05-23,2000-03-12
31178,d001,1985-12-03,9999-01-01
31186,d001,2000-11-22,9999-01-01
31215,d001,2000-07-04,9999-01-01
31245,d001,2000-11-14,9999-01-01
31248,d001,1987-06-14,1997-04-21
31260,d001,1998-08-13,9999-01-01
31282,d001,1993-11-21,9999-01-01
31291,d001,1989-11-30,9999-01-01
31293,d001,1997-07-13,9999-01-01
31331,d001,1988-12-09,9999-01-01
31344,d001,2001-12-30,9999-01-01
31346,d001,1994-02-26,9999-01-01
31348,d001,1994-12-20,9999-01-01
31355,d001,1997-10-26,9999-01-01
31363,d001,1997-01-04,9999-01-01
31374,d001,1995-12-15,9999-01-01
31408,d001,1991-10-04,9999-01-01
31441,d001,1996-03-01,1998-05-14
31442,d001,1993-06-12,9999-01-01
31522,d001,1991-12-03,9999-01-01
31534,d001,1998-08-03,2000-08-11
31555,d001,1996-12-20,9999-01-01
31568,d001,1996-11-24,9999-01-01
31603,d001,1989-12-07,9999-01-01
31611,d001,1992-08-03,9999-01-01
31617,d001,1987-02-04,1988-04-10
31622,d001,2000-01-26,9999-01-01
31623,d001,1997-07-28,9999-01-01
31653,d001,1991-09-03,9999-01-01
31679,d001,1991-08-16,9999-01-01
31692,d001,1993-08-17,9999-01-01
31694,d001,1991-03-04,2000-10-07
31698,d001,1999-05-17,2001-05-11
31703,d001,1992-10-31,9999-01-01
31742,d001,1998-08-29,9999-01-01
31762,d001,1987-04-30,9999-01-01
31775,d001,1993-04-01,1994-05-12
31804,d001,1991-05-22,9999-01-01
31805,d001,1999-07-17,1999-10-29
31806,d001,1996-05-13,9999-01-01
31816,d001,1990-02-09,1990-04-30
31846,d001,1992-04-04,9999-01-01
31854,d001,1990-05-16,9999-01-01
31885,d001,1986-09-23,9999-01-01
31886,d001,1988-12-18,9999-01-01
31892,d001,1995-10-30,9999-01-01
31894,d001,1988-04-28,9999-01-01
31952,d001,1993-02-15,9999-01-01
31954,d001,1991-02-13,1993-10-08
31956,d001,1995-05-13,9999-01-01
31989,d001,1997-12-15,9999-01-01
31990,d001,1999-07-16,9999-01-01
32000,d001,1988-06-12,9999-01-01
32026,d001,1988-12-08,9999-01-01
32044,d001,1990-09-04,1998-06-11
32051,d001,1991-07-24,9999-01-01
32079,d001,1992-08-28,9999-01-01
32080,d001,1998-02-24,9999-01-01
32087,d001,1998-08-10,2000-01-07
32116,d001,1997-01-12,9999-01-01
32117,d001,1990-03-08,9999-01-01
32124,d001,1995-10-29,9999-01-01
32127,d001,1995-04-27,9999-01-01
32151,d001,1994-05-21,9999-01-01
32177,d001,2002-05-07,9999-01-01
32187,d001,1992-07-21,9999-01-01
32202,d001,1987-12-03,9999-01-01
32204,d001,1991-12-21,9999-01-01
32206,d001,1990-05-13,9999-01-01
32210,d001,1991-08-15,1992-02-13
32239,d001,1988-06-03,9999-01-01
32250,d001,1990-10-04,9999-01-01
32282,d001,1994-12-03,9999-01-01
32294,d001,1989-11-28,9999-01-01
32342,d001,1993-04-19,9999-01-01
32347,d001,1990-09-15,9999-01-01
32349,d001,1989-03-04,9999-01-01
32362,d001,1991-02-19,9999-01-01
32381,d001,1998-04-05,2001-08-14
32382,d001,1998-09-26,9999-01-01
32385,d001,1987-03-08,9999-01-01
32436,d001,2001-02-17,9999-01-01
32451,d001,1989-05-14,1999-09-21
32477,d001,1988-09-04,1996-11-27
32480,d001,1988-01-05,9999-01-01
32483,d001,1987-08-22,9999-01-01
32505,d001,1987-09-08,9999-01-01
32515,d001,1998-05-24,2000-03-17
32517,d001,1991-02-22,9999-01-01
32562,d001,1994-01-20,9999-01-01
32564,d001,1993-10-11,9999-01-01
32576,d001,2001-07-15,9999-01-01
32584,d001,1991-04-26,9999-01-01
32585,d001,1998-10-15,9999-01-01
32620,d001,1999-10-23,9999-01-01
32628,d001,1988-03-09,9999-01-01
32640,d001,1993-08-17,1997-06-25
32646,d001,1999-10-10,9999-01-01
32697,d001,1992-09-02,9999-01-01
32714,d001,2001-09-18,9999-01-01
32724,d001,1998-07-25,9999-01-01
32725,d001,1988-03-19,9999-01-01
32732,d001,1986-01-31,9999-01-01
32734,d001,1997-01-14,9999-01-01
32779,d001,1998-06-14,9999-01-01
32804,d001,2002-03-03,9999-01-01
