emp_no,dept_no,from_date,to_date
23196,d002,25-11-1989,01-01-9999
23209,d002,10-10-1988,01-01-9999
23246,d002,07-09-1988,01-01-9999
23295,d002,25-10-1995,01-01-9999
23297,d002,22-11-1990,01-01-9999
23299,d002,07-07-1989,12-09-1997
23301,d002,05-03-1992,01-01-9999
23334,d002,02-05-1999,01-01-9999
23380,d002,06-05-1997,01-01-9999
23385,d002,18-03-1997,01-01-9999
23397,d002,20-04-1986,01-01-9999
23446,d002,09-03-1997,15-01-1998
23463,d002,02-04-1998,01-01-9999
23486,d002,03-09-1986,01-01-9999
23487,d002,05-09-1997,01-01-9999
23503,d002,04-06-1998,01-01-9999
23508,d002,13-07-1999,01-01-9999
23510,d002,29-07-1987,09-11-1997
23537,d002,02-09-1996,01-01-9999
23542,d002,15-07-1999,01-01-9999
23544,d002,02-11-1997,01-01-9999
23567,d002,13-08-1989,01-01-9999
23574,d002,11-08-1994,01-01-9999
23588,d002,03-10-1990,01-01-9999
23593,d002,08-04-1997,21-09-1997
23616,d002,02-11-1989,20-08-2001
23638,d002,18-01-1994,01-01-9999
23644,d002,23-09-1989,01-01-9999
23646,d002,24-07-1992,03-07-2000
23661,d002,13-04-1990,01-01-9999
23665,d002,22-02-1990,01-01-9999
23672,d002,27-01-1988,01-01-9999
23679,d002,29-07-1999,01-01-9999
23685,d002,16-03-1988,27-02-1991
23696,d002,09-12-1988,01-01-9999
23718,d002,16-06-1994,01-01-9999
23740,d002,13-10-1992,05-12-1998
23762,d002,10-07-1995,01-01-9999
23779,d002,26-12-1995,01-01-9999
23796,d002,19-10-1994,01-01-9999
23807,d002,21-10-1993,01-01-9999
23818,d002,10-05-1987,01-01-9999
23839,d002,15-05-1990,01-01-9999
23843,d002,24-01-1987,01-01-9999
23847,d002,12-02-1985,01-01-9999
23861,d002,03-06-1998,01-01-9999
23871,d002,18-06-1997,01-01-9999
23879,d002,29-06-1991,15-12-1996
23881,d002,09-07-1992,01-01-9999
23896,d002,18-06-1994,01-01-9999
23911,d002,24-12-1990,01-01-9999
23912,d002,05-05-1998,18-01-2000
23917,d002,07-04-1991,19-12-1991
23929,d002,13-05-1988,01-01-9999
23959,d002,20-01-1999,01-01-9999
23962,d002,25-08-1989,01-01-9999
24031,d002,15-09-1986,01-01-9999
24070,d002,19-10-1994,01-01-9999
24077,d002,24-04-1991,01-01-9999
24111,d002,12-12-1991,01-01-9999
24157,d002,16-04-1999,01-01-9999
24158,d002,18-08-1988,01-01-9999
24159,d002,23-09-1985,01-01-9999
24179,d002,03-08-1989,01-01-9999
24201,d002,25-01-1992,01-01-9999
24210,d002,08-01-1988,01-01-9999
24234,d002,13-07-1986,04-11-1997
24243,d002,18-04-1997,01-01-9999
24249,d002,16-04-1999,01-01-9999
24251,d002,18-03-1985,01-01-9999
24253,d002,01-07-1993,01-01-9999
24261,d002,25-04-1992,20-08-1992
24278,d002,22-08-1998,01-01-9999
24286,d002,05-03-1986,01-01-9999
24293,d002,09-05-1999,01-01-9999
24307,d002,24-11-1988,01-01-9999
24310,d002,25-05-1993,01-01-9999
24321,d002,23-07-1997,01-01-9999
24341,d002,18-07-1997,04-09-1998
24392,d002,17-03-1985,01-01-9999
24395,d002,14-04-1988,01-01-9999
24420,d002,23-09-1994,01-01-9999
24441,d002,15-02-1997,01-01-9999
24479,d002,03-08-1993,01-01-9999
24484,d002,11-11-1989,01-01-9999
24486,d002,24-01-1992,01-01-9999
24490,d002,25-11-1992,01-01-9999
24499,d002,04-09-1997,01-01-9999
24532,d002,25-02-1985,01-01-9999
24563,d002,26-10-1990,01-01-9999
24564,d002,12-10-1995,01-01-9999
24581,d002,08-09-1997,01-01-9999
24592,d002,22-01-1993,01-01-9999
24608,d002,25-03-1993,01-01-9999
24691,d002,18-04-1995,01-01-9999
24709,d002,26-04-1986,01-01-9999
24710,d002,23-05-1998,05-01-1999
24719,d002,15-07-1995,01-01-9999
24741,d002,04-01-1989,01-01-9999
24744,d002,29-03-1995,01-01-9999
24748,d002,20-03-1987,01-01-9999
24760,d002,08-11-1998,23-08-1999
24778,d002,03-04-1996,01-01-9999
24799,d002,29-03-1991,01-01-9999
24811,d002,15-01-1997,01-01-9999
24816,d002,03-10-1985,01-01-9999
24834,d002,02-09-1987,13-09-1989
24885,d002,04-05-1996,01-01-9999
24886,d002,03-05-1996,16-04-1999
24889,d002,09-02-1985,01-01-9999
24908,d002,01-04-1996,01-01-9999
24911,d002,30-11-1991,01-01-9999
24930,d002,20-12-1991,01-01-9999
24972,d002,03-01-1993,01-05-2000
24999,d002,21-06-1999,01-01-9999
25030,d002,03-06-1993,01-01-9999
25033,d002,06-02-1991,01-01-9999
25035,d002,19-04-1985,29-10-2001
25061,d002,20-12-1995,01-01-9999
25076,d002,12-11-1993,26-12-1998
25092,d002,25-03-1996,01-01-9999
25097,d002,13-07-1990,01-01-9999
25098,d002,26-06-1999,01-01-9999
25106,d002,24-11-1996,01-01-9999
25114,d002,29-01-2000,01-01-9999
25125,d002,29-04-1993,01-01-9999
25136,d002,26-02-1993,04-06-1996
25231,d002,24-07-1999,01-01-9999
25260,d002,10-08-1986,01-01-9999
25317,d002,13-07-1996,01-01-9999
25360,d002,30-04-1988,01-01-9999
25387,d002,04-04-1989,01-01-9999
25390,d002,05-01-1999,19-09-2001
25406,d002,23-09-1988,01-01-9999
25417,d002,21-02-1989,01-01-9999
25432,d002,14-02-1997,01-01-9999
25470,d002,16-05-1994,01-01-9999
25552,d002,07-03-1993,01-01-9999
25570,d002,22-11-1993,01-01-9999
25612,d002,19-02-1998,01-01-9999
25617,d002,27-04-1986,01-01-9999
25626,d002,25-02-1986,01-01-9999
25665,d002,13-04-1999,13-12-1999
25686,d002,04-10-1993,01-01-9999
25689,d002,29-10-1998,21-09-2001
25693,d002,18-11-1993,28-01-1995
25702,d002,02-10-1989,14-06-1992
25719,d002,04-07-1999,01-01-9999
25730,d002,15-07-1991,01-01-9999
25738,d002,04-07-1995,01-01-9999
25761,d002,29-07-1985,01-01-9999
25783,d002,23-10-1993,01-01-9999
25817,d002,15-01-1997,01-01-9999
25849,d002,22-12-1988,04-09-2000
25853,d002,17-08-1986,01-01-9999
25882,d002,07-06-1985,01-01-9999
25897,d002,26-03-1993,01-01-9999
25965,d002,25-07-1986,01-01-9999
25986,d002,18-10-1995,31-01-2000
26017,d002,01-12-1999,25-01-2000
26082,d002,19-10-1987,01-01-9999
26096,d002,27-03-1995,01-01-9999
26100,d002,01-03-1991,01-01-9999
26142,d002,07-12-1999,01-01-9999
26166,d002,10-10-1995,01-01-9999
26187,d002,29-08-1989,01-01-9999
26206,d002,13-12-1985,01-01-9999
26211,d002,04-09-1996,23-01-2000
26214,d002,02-09-1999,01-01-9999
26216,d002,15-08-1996,01-01-9999
26244,d002,03-05-1996,01-01-9999
26253,d002,26-04-1995,01-01-9999
26256,d002,20-03-1986,01-01-9999
26326,d002,09-12-1993,09-04-2002
26399,d002,22-06-1989,01-01-9999
26435,d002,20-03-1986,01-01-9999
26454,d002,04-09-1985,01-01-9999
26473,d002,24-08-1998,01-01-9999
26479,d002,01-04-1986,01-01-9999
26493,d002,21-03-1988,28-02-2002
26495,d002,19-11-1992,20-01-2000
26514,d002,07-11-1990,01-03-2001
26570,d002,17-11-1986,01-01-9999
26594,d002,12-04-1985,01-01-9999
26627,d002,17-04-1991,01-01-9999
26654,d002,09-06-1991,01-01-9999
26661,d002,09-12-1987,01-01-9999
26704,d002,12-05-1993,01-01-9999
26751,d002,23-08-1994,01-01-9999
26759,d002,23-04-1996,01-01-9999
26765,d002,02-03-1998,01-01-9999
26781,d002,23-05-1987,01-01-9999
26813,d002,16-01-1986,11-07-1998
26823,d002,02-06-1998,01-01-9999
26873,d002,02-01-1994,01-01-9999
26887,d002,07-04-1987,01-01-9999
26896,d002,25-05-1994,01-01-9999
26924,d002,24-07-1986,01-01-9999
26926,d002,30-04-1998,06-09-2001
26946,d002,11-04-1992,01-01-9999
26964,d002,15-02-1997,01-01-9999
26976,d002,26-03-1986,01-01-9999
27018,d002,02-01-1996,01-01-9999
27024,d002,28-10-1985,01-01-9999
27037,d002,09-12-1996,01-01-9999
27046,d002,08-08-1991,01-01-9999
27090,d002,18-10-1988,01-01-9999
27120,d002,16-03-1996,01-01-9999
27126,d002,14-08-1994,01-01-9999
27165,d002,13-11-1991,01-01-9999
27167,d002,06-10-1987,01-01-9999
27172,d002,27-06-1992,01-01-9999
27182,d002,21-07-1985,07-02-1997
27211,d002,15-06-1997,01-01-9999
27241,d002,13-08-1991,01-01-9999
27249,d002,10-09-1986,01-01-9999
27253,d002,21-08-1998,30-11-1999
27263,d002,15-06-1989,01-01-9999
27313,d002,13-11-1985,01-01-9999
27333,d002,05-05-1992,01-01-9999
27342,d002,06-08-1991,01-01-9999
27354,d002,07-09-1991,20-02-1992
27359,d002,15-05-1995,01-01-9999
27378,d002,25-02-1999,01-01-9999
27401,d002,06-04-1994,01-01-9999
27405,d002,19-05-1993,01-01-9999
27416,d002,19-03-1999,01-01-9999
27432,d002,02-02-1996,01-01-9999
27446,d002,16-09-1987,01-01-9999
27447,d002,12-05-1990,24-06-1996
27460,d002,25-02-1986,01-01-9999
27463,d002,06-07-1985,01-01-9999
27498,d002,31-05-2002,01-01-9999
27499,d002,29-07-1991,01-01-9999
27550,d002,14-11-1991,01-01-9999
27580,d002,28-09-1996,01-01-9999
27586,d002,01-10-1989,01-01-9999
27617,d002,22-02-1997,01-01-9999
27637,d002,15-03-1992,01-01-9999
27643,d002,12-07-1985,20-09-1991
27661,d002,18-11-1997,01-01-9999
27746,d002,29-08-2001,01-01-9999
27826,d002,03-04-1998,01-01-9999
27828,d002,11-07-1987,01-01-9999
27847,d002,19-05-1998,01-01-9999
27850,d002,26-09-1998,01-01-9999
27864,d002,08-09-1992,01-01-9999
27869,d002,27-04-1985,01-01-9999
27899,d002,31-12-1988,01-01-9999
27933,d002,19-12-1996,10-01-1997
27948,d002,19-03-1996,01-01-9999
27956,d002,31-12-1990,01-01-9999
27968,d002,16-04-2000,01-01-9999
27988,d002,13-11-1996,01-01-9999
28000,d002,03-08-1985,01-01-9999
28037,d002,01-05-1991,01-01-9999
28076,d002,19-05-1987,01-01-9999
28087,d002,27-06-1996,01-01-9999
28124,d002,25-12-1988,01-01-9999
28127,d002,19-05-1992,01-01-9999
28150,d002,20-07-1997,06-08-1998
28155,d002,09-10-1995,22-08-1996
28229,d002,01-12-1991,26-04-2000
28321,d002,11-06-1988,01-01-9999
28328,d002,04-03-1994,27-10-2000
28336,d002,20-06-1995,01-01-9999
28345,d002,07-09-1989,01-01-9999
28363,d002,30-12-1998,01-01-9999
28364,d002,30-01-1990,01-01-9999
28376,d002,11-03-1998,01-01-9999
28388,d002,07-10-1989,01-01-9999
28467,d002,01-12-1993,01-01-9999
28499,d002,25-07-1998,01-01-9999
28532,d002,13-02-1993,01-01-9999
28598,d002,09-02-1989,01-01-9999
28610,d002,14-04-1994,22-03-1997
28618,d002,23-01-1992,01-01-9999
28652,d002,30-05-1990,01-01-9999
28662,d002,05-01-2002,01-01-9999
28664,d002,02-03-1993,01-01-9999
28668,d002,20-08-1990,01-01-9999
28676,d002,08-05-1991,08-09-1995
28677,d002,20-03-1988,01-01-9999
28686,d002,24-01-1993,01-01-9999
28687,d002,23-10-1990,01-01-9999
28702,d002,10-11-1993,01-01-9999
28717,d002,13-12-1990,01-01-9999
28725,d002,09-03-1997,01-01-9999
28796,d002,02-01-1991,01-01-9999
28804,d002,24-08-1993,01-01-9999
28825,d002,31-01-1997,01-01-9999
28869,d002,21-10-1995,01-01-9999
28881,d002,26-10-1986,01-01-9999
28909,d002,04-02-1991,01-01-9999
28915,d002,04-11-1998,28-07-1999
28919,d002,15-07-1992,03-11-1999
28939,d002,04-05-1998,01-01-9999
28949,d002,06-11-1986,01-01-9999
28950,d002,07-05-1997,01-01-9999
29000,d002,31-08-1994,09-06-1995
29001,d002,02-11-1996,01-01-9999
29029,d002,05-11-1997,01-01-9999
29044,d002,11-06-1992,01-01-9999
29054,d002,28-09-1989,14-09-1993
29071,d002,08-12-1985,01-01-9999
29113,d002,27-12-1989,01-01-9999
29125,d002,23-10-1987,01-01-9999
29142,d002,17-02-1992,01-01-9999
29173,d002,07-01-1996,01-01-9999
29201,d002,06-11-1995,27-08-1997
29283,d002,23-12-1997,01-01-9999
29300,d002,09-09-1986,01-01-9999
29323,d002,20-07-1993,10-01-2000
29334,d002,10-01-1994,01-01-9999
29339,d002,18-01-1991,01-01-9999
29341,d002,22-01-1996,01-01-9999
29352,d002,28-10-1996,01-01-9999
29417,d002,15-06-1995,01-01-9999
29465,d002,17-09-1987,01-01-9999
29467,d002,19-09-1996,01-01-9999
29492,d002,11-04-1994,01-01-9999
29495,d002,19-11-1989,01-01-9999
29500,d002,02-04-1998,01-01-9999
29547,d002,08-11-1993,01-01-9999
29567,d002,17-08-1998,01-01-9999
29652,d002,05-07-1991,01-01-9999
29696,d002,03-06-1995,01-01-9999
29732,d002,18-06-1987,01-01-9999
29737,d002,24-12-1987,01-01-9999
29769,d002,10-04-1993,01-01-9999
29770,d002,02-01-1992,01-01-9999
29835,d002,23-01-1991,01-01-9999
29862,d002,19-04-1990,01-01-9999
29902,d002,05-12-1987,01-01-9999
29911,d002,23-01-1990,01-01-9999
29931,d002,29-11-1999,22-12-2000
29958,d002,21-09-1990,01-01-9999
29968,d002,21-11-1998,01-01-9999
29997,d002,15-01-1995,01-01-9999
30041,d002,10-03-1985,15-10-1986
30046,d002,20-08-1992,01-01-9999
30055,d002,14-05-1992,01-01-9999
30130,d002,09-07-2000,01-01-9999
30172,d002,04-11-1999,01-01-9999
30173,d002,05-06-1994,01-01-9999
30187,d002,17-11-1998,01-01-9999
30236,d002,25-03-1988,01-01-9999
30239,d002,11-09-1990,01-01-9999
30254,d002,29-01-1988,10-04-1994
30256,d002,20-03-1995,01-01-9999
30316,d002,14-02-1990,01-01-9999
30341,d002,29-08-1987,01-01-9999
30362,d002,26-11-1998,01-01-9999
30365,d002,29-05-1988,01-01-9999
30383,d002,04-07-1985,01-01-9999
30406,d002,21-05-1991,26-08-1998
30431,d002,10-03-1986,01-01-9999
30450,d002,14-11-1997,11-02-1998
30491,d002,02-12-1989,01-01-9999
30509,d002,29-04-1988,01-01-9999
30512,d002,03-07-1989,01-01-9999
30520,d002,24-02-1996,01-01-9999
30528,d002,11-12-1993,15-02-1995
30605,d002,15-07-1992,01-01-9999
30617,d002,07-10-1996,01-01-9999
30624,d002,09-10-1997,01-01-9999
30637,d002,28-05-1985,01-01-9999
30661,d002,21-10-1998,01-01-9999
30683,d002,16-04-1992,09-05-1992
30744,d002,15-04-1988,01-01-9999
30746,d002,24-08-1988,01-01-9999
30750,d002,08-06-1995,01-01-9999
30763,d002,27-08-1996,01-01-9999
30798,d002,12-08-1987,01-01-9999
30822,d002,10-03-1989,01-01-9999
30826,d002,27-05-1998,20-09-1999
30839,d002,06-01-1990,01-01-9999
30860,d002,26-06-1985,01-01-9999
30882,d002,02-09-1985,25-01-1987
30887,d002,18-07-1994,01-01-9999
30889,d002,31-03-1998,01-01-9999
30930,d002,29-12-1991,15-08-1994
30960,d002,27-01-1996,01-01-9999
31001,d002,22-04-1990,01-01-9999
31003,d002,11-07-1996,01-01-9999
31022,d002,08-11-1990,01-01-9999
31033,d002,09-02-1992,02-10-1992
31040,d002,17-08-1997,01-01-9999
31063,d002,24-03-1993,01-01-9999
31104,d002,08-07-1999,01-01-9999
31108,d002,29-09-1991,01-01-9999
31111,d002,07-06-1998,24-04-1999
31112,d002,01-12-1986,10-12-1993
31120,d002,16-05-1999,26-06-2000
31147,d002,05-07-1989,01-01-9999
31171,d002,05-12-1985,01-01-9999
31213,d002,14-03-1986,01-01-9999
31230,d002,02-07-1999,14-12-2001
31246,d002,16-03-1994,01-01-9999
31259,d002,08-09-1993,01-01-9999
31274,d002,16-11-1994,01-01-9999
31276,d002,06-03-1991,01-01-9999
31278,d002,11-08-1999,21-08-2000
31289,d002,14-12-1992,01-01-9999
31297,d002,11-04-1998,01-01-9999
31309,d002,08-01-1995,01-01-9999
31329,d002,04-01-1994,16-08-1999
31341,d002,23-03-1991,01-01-9999
31370,d002,28-09-1989,01-01-9999
31394,d002,25-06-1996,01-01-9999
31427,d002,24-04-1985,01-01-9999
31474,d002,30-06-1985,01-01-9999
31493,d002,22-09-1999,01-01-9999
31504,d002,15-03-1992,01-01-9999
31523,d002,04-01-1994,01-01-9999
31545,d002,22-02-1998,01-01-9999
31577,d002,05-05-1995,01-01-9999
31589,d002,14-12-1987,01-01-9999
31594,d002,20-09-1997,01-01-9999
31615,d002,01-10-1988,04-12-1989
31635,d002,01-03-1991,01-01-9999
31647,d002,14-03-1997,31-05-1998
31680,d002,24-09-1990,01-01-9999
31769,d002,15-01-1996,19-06-1996
31817,d002,06-07-1991,01-01-9999
31858,d002,08-02-1992,01-01-9999
31870,d002,26-08-1992,01-01-9999
31876,d002,29-09-1987,01-01-9999
31881,d002,10-06-1987,21-01-1996
31905,d002,19-01-1995,01-01-9999
31916,d002,22-05-1998,28-01-2002
31931,d002,02-09-1985,01-01-9999
31934,d002,13-09-1985,01-01-9999
31965,d002,21-10-1997,01-01-9999
32015,d002,30-12-1997,01-01-9999
32032,d002,28-09-1990,01-01-9999
32065,d002,11-10-1993,01-01-9999
32068,d002,26-02-1995,31-05-1996
32120,d002,17-09-1986,01-01-9999
32128,d002,18-02-1991,01-01-9999
32173,d002,22-09-1999,01-01-9999
32180,d002,24-04-1985,01-01-9999
32194,d002,06-03-1993,29-08-1993
32216,d002,09-08-1996,22-07-2002
32231,d002,02-04-1989,01-01-9999
32263,d002,04-12-1997,01-01-9999
32265,d002,08-11-1986,01-01-9999
32268,d002,17-01-1987,01-01-9999
32280,d002,26-06-1993,25-04-1997
32304,d002,20-12-1998,28-11-1999
32334,d002,02-10-1995,01-01-9999
32371,d002,30-03-1992,18-01-2001
32408,d002,25-07-1990,01-01-9999
32420,d002,01-03-1997,01-01-9999
32490,d002,16-09-1992,01-01-9999
32500,d002,30-10-1987,01-01-9999
32504,d002,23-02-2000,01-01-9999
32512,d002,16-12-1998,01-01-9999
32519,d002,25-02-1985,01-01-9999
32527,d002,29-03-1997,01-01-9999
32604,d002,25-02-1996,01-01-9999
32605,d002,28-02-1985,01-01-9999
32606,d002,05-11-1988,10-11-1997
32611,d002,22-11-1990,01-01-9999
32614,d002,09-07-1995,01-01-9999
32619,d002,05-11-1994,01-01-9999
32656,d002,23-03-1986,01-01-9999
32679,d002,02-05-1996,01-01-9999
32719,d002,14-07-1986,01-01-9999
32722,d002,26-03-1988,01-01-9999
32737,d002,27-08-1986,01-01-9999
32738,d002,16-03-1993,01-01-9999
32745,d002,25-12-1995,01-01-9999
32759,d002,02-05-1998,30-03-2001
32789,d002,20-08-1985,01-01-9999
32805,d002,07-10-1985,01-01-9999
32847,d002,17-01-2000,01-01-9999
32855,d002,04-09-1987,01-01-9999
32858,d002,17-08-1988,01-01-9999
32859,d002,11-08-1989,01-01-9999
32886,d002,09-07-1997,01-01-9999
32889,d002,27-11-1988,01-01-9999
32967,d002,05-08-1995,01-01-9999
32968,d002,25-05-1993,01-01-9999
32987,d002,15-01-1992,01-01-9999
32998,d002,23-04-1992,01-01-9999
33072,d002,11-07-1999,01-01-9999
33093,d002,25-10-1991,30-04-1996
33095,d002,19-01-1990,01-01-9999
33099,d002,30-08-1989,01-01-9999
33106,d002,18-09-1995,01-01-9999
33127,d002,14-07-1998,01-01-9999
33139,d002,25-03-1995,01-01-9999
33165,d002,15-03-1994,02-05-1995
33188,d002,14-12-1991,13-01-1995
33234,d002,10-03-1995,15-12-2001
33236,d002,21-06-1998,01-01-9999
33324,d002,14-09-1995,01-01-9999
33352,d002,22-08-1998,01-01-9999
33359,d002,15-01-2000,01-01-9999
33387,d002,22-04-1992,01-01-9999
33388,d002,01-02-1990,01-01-9999
33389,d002,21-09-1999,01-06-2000
33421,d002,06-07-1987,01-01-9999
33477,d002,23-08-1987,01-01-9999
33498,d002,09-01-1998,01-01-9999
33499,d002,11-05-1992,01-01-9999
33521,d002,08-12-1987,01-01-9999
33529,d002,07-12-1990,01-01-9999
33549,d002,14-04-1990,01-01-9999
33556,d002,22-12-1986,23-08-1987
33590,d002,15-04-1993,01-01-9999
33593,d002,21-11-1991,01-01-9999
33635,d002,06-05-1993,01-01-9999
33687,d002,25-05-1993,01-01-9999
33703,d002,24-02-2001,01-01-9999
33713,d002,03-07-1991,01-01-9999
33747,d002,01-11-1985,01-01-9999
33757,d002,23-12-1988,11-01-1992
33763,d002,27-05-1991,01-01-9999
33781,d002,20-06-1999,01-01-9999
33809,d002,28-04-1988,01-01-9999
33826,d002,31-12-1998,01-01-9999
33883,d002,18-03-1991,15-01-1999
33893,d002,12-01-1996,01-01-9999
33894,d002,18-07-1988,01-01-9999
33902,d002,10-05-1998,06-06-1998
33923,d002,17-12-1987,01-01-9999
33955,d002,28-01-1989,01-01-9999
33980,d002,30-06-1992,01-01-9999
34024,d002,04-10-1998,01-01-9999
34050,d002,18-10-1989,01-01-9999
34052,d002,06-07-1996,01-01-9999
34054,d002,12-03-1995,01-01-9999
34055,d002,31-12-1986,01-01-9999
34071,d002,31-07-1986,01-01-9999
34084,d002,13-07-1990,01-01-9999
34088,d002,24-07-2001,01-01-9999
34095,d002,19-04-1998,22-02-2000
34103,d002,18-07-1997,01-01-9999
34111,d002,23-11-1998,01-01-9999
34128,d002,09-12-1989,01-01-9999
34139,d002,21-02-1987,01-01-9999
34144,d002,19-04-2002,01-01-9999
34170,d002,07-04-1986,01-01-9999
34201,d002,18-02-1992,01-01-9999
34203,d002,07-09-1985,01-01-9999
34246,d002,24-08-1999,08-03-2001
34258,d002,20-09-1987,01-01-9999
34284,d002,19-08-1994,01-01-9999
34290,d002,23-11-1992,01-01-9999
34298,d002,22-07-1987,01-01-9999
34333,d002,12-09-1990,01-01-9999
34370,d002,22-12-1993,25-03-1998
34374,d002,12-06-1999,01-01-9999
34379,d002,21-01-1990,01-01-9999
34391,d002,22-06-1989,07-03-1990
34396,d002,27-03-1996,01-01-9999
34426,d002,10-09-1997,01-01-9999
34449,d002,20-05-1988,24-02-2001
34450,d002,10-08-1999,01-01-9999
34467,d002,16-08-1997,01-01-9999
34475,d002,07-08-1994,24-11-2000
34546,d002,16-07-1986,01-01-9999
34584,d002,01-10-1988,01-01-9999
34633,d002,06-01-1995,01-01-9999
34639,d002,10-02-1998,01-01-9999
34663,d002,29-08-1996,01-01-9999
34669,d002,22-03-1988,01-01-9999
34695,d002,12-07-1993,01-01-9999
34710,d002,25-05-1991,01-01-9999
34745,d002,13-09-1997,01-01-9999
34762,d002,06-09-1995,09-09-1995
34782,d002,07-01-2000,01-01-9999
34783,d002,20-10-1994,01-01-9999
34811,d002,09-07-1995,01-01-9999
34823,d002,18-11-1987,01-01-9999
34849,d002,10-08-1993,01-01-9999
34852,d002,15-08-1989,01-01-9999
34887,d002,29-08-1987,21-08-1999
34939,d002,05-11-1996,01-01-9999
34948,d002,27-02-1993,01-01-9999
34951,d002,19-02-1988,01-01-9999
34973,d002,29-06-1995,01-01-9999
35056,d002,01-02-1996,01-01-9999
35076,d002,10-01-2000,01-01-9999
35085,d002,25-11-1986,01-01-9999
35098,d002,11-09-1990,13-04-1995
35099,d002,06-10-1995,01-01-9999
35105,d002,12-11-1991,01-01-9999
35132,d002,02-08-1994,01-01-9999
35149,d002,16-07-1996,08-04-2001
35153,d002,02-01-1999,01-01-9999
35181,d002,06-02-1992,01-01-9999
35185,d002,26-12-1995,01-01-9999
35212,d002,07-07-1986,01-01-9999
35225,d002,18-06-1991,01-01-9999
35249,d002,04-02-1985,07-12-1985
35261,d002,17-03-1990,01-01-9999
35272,d002,08-07-1997,01-05-2000
35291,d002,06-01-2000,06-07-2000
35293,d002,16-06-1995,01-01-9999
35294,d002,28-12-1985,01-01-9999
35301,d002,10-11-1989,25-09-1992
35304,d002,11-05-1990,01-01-9999
35367,d002,28-02-1989,01-01-9999
35390,d002,16-07-1997,01-01-9999
35391,d002,01-12-1994,01-01-9999
35447,d002,25-11-1992,26-07-2000
35471,d002,29-04-1990,01-01-9999
35515,d002,20-05-1987,31-07-1990
35538,d002,18-09-1994,01-10-2001
35539,d002,27-06-1993,01-01-9999
35565,d002,26-06-1986,01-01-9999
35610,d002,09-05-1989,01-01-9999
35631,d002,21-01-1992,01-01-9999
35661,d002,05-11-1987,01-01-9999
35725,d002,26-11-1990,01-01-9999
35740,d002,20-01-1997,01-01-9999
35782,d002,18-09-1992,21-08-1995
35812,d002,24-11-1999,27-06-2001
35827,d002,07-07-1988,01-01-9999
35846,d002,20-09-1989,01-01-9999
35851,d002,18-08-1985,07-10-1990
35854,d002,01-05-1987,01-01-9999
