emp_no,dept_no,from_date,to_date
23000,d003,1993-09-20,9999-01-01
23003,d003,1985-10-23,9999-01-01
23036,d003,1986-03-03,9999-01-01
23057,d003,1990-10-19,9999-01-01
23061,d003,1991-08-21,1991-10-30
23077,d003,1997-11-26,9999-01-01
23083,d003,1987-09-23,9999-01-01
23094,d003,1986-02-01,1991-11-22
23106,d003,1996-09-03,9999-01-01
23109,d003,1989-02-03,9999-01-01
23159,d003,1989-03-22,9999-01-01
23186,d003,1988-03-18,9999-01-01
23190,d003,1987-08-21,9999-01-01
23194,d003,1985-02-10,9999-01-01
23199,d003,1997-08-07,9999-01-01
23202,d003,1994-03-18,1996-12-25
23224,d003,1985-08-13,9999-01-01
23225,d003,1986-11-23,9999-01-01
23226,d003,1992-01-05,9999-01-01
23237,d003,1993-05-21,1997-05-07
23247,d003,1999-04-02,9999-01-01
23248,d003,1991-09-02,9999-01-01
23257,d003,1986-11-07,2000-03-27
23322,d003,1993-07-23,9999-01-01
23343,d003,1999-08-06,9999-01-01
23356,d003,1996-07-27,9999-01-01
23363,d003,1993-05-15,9999-01-01
23369,d003,2002-06-07,9999-01-01
23374,d003,1986-07-17,9999-01-01
23377,d003,1998-06-02,2001-10-30
23403,d003,1997-09-16,9999-01-01
23417,d003,1988-05-12,9999-01-01
23426,d003,1988-10-14,1989-04-11
23499,d003,1985-08-22,9999-01-01
23507,d003,1990-07-09,9999-01-01
23528,d003,1986-10-05,1996-12-25
23546,d003,1994-10-29,9999-01-01
23551,d003,1993-08-09,9999-01-01
23581,d003,1995-07-16,9999-01-01
23609,d003,1994-07-01,2000-06-25
23617,d003,1994-02-24,9999-01-01
23626,d003,1987-06-23,9999-01-01
23667,d003,1992-09-15,9999-01-01
23674,d003,1994-10-06,9999-01-01
23737,d003,1998-05-27,9999-01-01
23774,d003,1993-09-11,2000-04-04
23794,d003,1993-09-30,1995-03-11
23797,d003,1998-07-02,9999-01-01
23828,d003,1987-07-12,9999-01-01
23836,d003,1996-10-01,9999-01-01
23852,d003,1987-07-22,9999-01-01
23875,d003,1986-12-29,9999-01-01
23884,d003,1994-04-08,9999-01-01
23900,d003,1990-06-16,9999-01-01
23915,d003,1996-04-07,9999-01-01
23916,d003,1996-03-30,9999-01-01
23935,d003,1994-09-14,9999-01-01
23949,d003,1989-10-03,9999-01-01
23980,d003,1991-07-31,1999-03-26
23982,d003,1997-01-23,9999-01-01
24014,d003,1998-07-25,9999-01-01
24021,d003,1994-09-17,9999-01-01
24050,d003,1985-10-12,9999-01-01
24054,d003,1987-07-21,9999-01-01
24064,d003,1997-08-11,9999-01-01
24067,d003,1989-11-18,9999-01-01
24107,d003,1989-02-17,9999-01-01
24123,d003,1990-08-26,1998-12-25
24129,d003,1985-11-16,9999-01-01
24139,d003,1997-08-13,9999-01-01
24152,d003,1986-06-30,9999-01-01
24162,d003,1994-04-16,9999-01-01
24163,d003,1987-11-11,9999-01-01
24173,d003,1990-04-04,1994-09-29
24217,d003,1997-04-12,2001-01-31
24226,d003,1988-06-30,2000-10-26
24258,d003,1992-05-16,1994-01-11
24264,d003,1992-11-16,9999-01-01
24272,d003,1994-10-08,9999-01-01
24274,d003,1987-11-08,9999-01-01
24280,d003,1997-04-06,9999-01-01
24308,d003,1989-09-04,9999-01-01
24317,d003,1996-07-29,9999-01-01
24344,d003,1994-08-27,9999-01-01
24348,d003,1986-03-07,9999-01-01
24374,d003,1989-12-05,9999-01-01
24386,d003,1997-08-19,9999-01-01
24419,d003,1988-02-18,9999-01-01
24440,d003,1996-04-20,9999-01-01
24446,d003,1996-05-18,2000-04-16
24510,d003,1986-03-13,9999-01-01
24535,d003,1996-08-14,1997-10-29
24569,d003,1993-06-27,1994-06-22
24621,d003,1991-10-06,1999-11-13
24624,d003,1993-05-23,9999-01-01
24625,d003,1994-08-21,9999-01-01
24675,d003,1986-02-18,9999-01-01
24677,d003,1997-10-17,9999-01-01
24679,d003,1985-08-24,1998-03-30
24722,d003,1995-08-23,9999-01-01
24735,d003,1996-04-09,9999-01-01
24739,d003,1986-12-31,9999-01-01
24757,d003,1999-10-11,9999-01-01
24764,d003,1995-07-01,9999-01-01
24767,d003,1991-12-14,9999-01-01
24802,d003,1999-05-20,9999-01-01
24821,d003,1994-07-25,9999-01-01
24824,d003,1992-10-24,9999-01-01
24851,d003,1999-06-25,9999-01-01
24865,d003,1994-05-18,1994-09-16
24891,d003,1991-12-28,9999-01-01
25000,d003,1995-11-06,1996-12-19
25020,d003,1996-02-22,9999-01-01
25044,d003,1986-05-22,9999-01-01
25056,d003,1994-10-12,9999-01-01
25086,d003,1996-06-16,9999-01-01
25105,d003,1996-01-28,9999-01-01
25113,d003,1994-08-15,9999-01-01
25130,d003,1987-03-09,1998-05-14
25149,d003,1987-01-14,9999-01-01
25154,d003,1988-11-22,9999-01-01
25156,d003,1994-01-21,9999-01-01
25163,d003,1999-07-31,9999-01-01
25165,d003,1998-03-18,9999-01-01
25172,d003,1993-07-05,1994-11-18
25183,d003,1987-04-15,9999-01-01
25186,d003,1987-03-27,9999-01-01
25191,d003,1987-05-07,1988-03-13
25213,d003,1993-10-04,9999-01-01
25222,d003,1996-05-20,9999-01-01
25223,d003,1988-09-05,2000-05-29
25268,d003,1998-10-12,2000-12-25
25281,d003,1993-07-27,1993-11-08
25319,d003,1999-06-03,2002-06-26
25363,d003,1986-07-05,9999-01-01
25377,d003,1991-02-20,9999-01-01
25383,d003,1996-09-09,9999-01-01
25421,d003,1985-09-28,9999-01-01
25423,d003,1992-06-12,9999-01-01
25443,d003,1999-02-15,9999-01-01
25446,d003,1996-10-11,9999-01-01
25503,d003,1992-09-15,9999-01-01
25511,d003,1992-09-09,9999-01-01
25512,d003,1995-05-22,9999-01-01
25595,d003,1990-01-16,9999-01-01
25602,d003,1997-04-04,9999-01-01
25608,d003,1999-08-18,9999-01-01
25620,d003,1996-03-05,9999-01-01
25623,d003,1996-02-06,9999-01-01
25628,d003,1999-01-16,9999-01-01
25662,d003,1987-02-24,9999-01-01
25676,d003,1985-06-26,9999-01-01
25685,d003,1986-06-20,9999-01-01
25727,d003,1994-09-04,9999-01-01
25758,d003,1992-11-03,9999-01-01
25789,d003,1998-10-11,9999-01-01
25798,d003,1986-08-29,1999-07-17
25802,d003,1998-07-02,9999-01-01
25844,d003,1988-05-09,9999-01-01
25847,d003,1992-03-19,9999-01-01
25852,d003,1999-12-31,9999-01-01
25856,d003,1988-02-29,9999-01-01
25870,d003,1995-06-28,2000-07-26
25912,d003,1991-11-12,9999-01-01
25925,d003,1987-11-11,9999-01-01
25938,d003,1996-01-16,9999-01-01
25940,d003,1999-03-14,9999-01-01
25943,d003,1988-10-07,1989-06-21
25948,d003,1992-07-30,9999-01-01
25954,d003,1993-01-11,9999-01-01
25959,d003,1996-11-10,2002-04-17
25966,d003,1997-11-09,1999-12-05
25967,d003,1998-04-30,9999-01-01
25996,d003,1988-07-13,9999-01-01
26020,d003,1993-07-03,9999-01-01
26028,d003,1995-08-16,9999-01-01
26043,d003,1993-10-03,9999-01-01
26050,d003,1995-09-11,9999-01-01
26064,d003,1992-04-03,9999-01-01
26083,d003,1993-03-09,9999-01-01
26097,d003,1986-08-03,9999-01-01
26106,d003,1997-04-29,9999-01-01
26110,d003,1990-06-29,9999-01-01
26158,d003,1991-10-10,1999-04-07
26201,d003,1999-01-11,9999-01-01
26217,d003,1990-07-28,9999-01-01
26220,d003,1988-05-11,9999-01-01
26223,d003,1986-08-20,9999-01-01
26230,d003,1998-07-09,2001-05-03
26235,d003,1994-09-04,9999-01-01
26296,d003,1994-05-05,9999-01-01
26299,d003,1987-07-26,2001-10-13
26316,d003,1994-10-02,9999-01-01
26323,d003,1987-04-25,1992-01-09
26351,d003,1993-08-26,9999-01-01
26386,d003,1987-09-09,9999-01-01
26390,d003,1999-07-05,9999-01-01
26397,d003,1995-01-12,9999-01-01
26431,d003,1991-09-16,1999-02-15
26434,d003,1994-07-08,9999-01-01
26446,d003,1991-10-29,9999-01-01
26450,d003,1991-10-17,9999-01-01
26480,d003,1988-03-20,9999-01-01
26481,d003,1999-05-16,9999-01-01
26498,d003,1994-07-21,9999-01-01
26512,d003,1996-12-08,9999-01-01
26526,d003,1994-09-26,9999-01-01
26528,d003,1993-10-14,9999-01-01
26531,d003,1993-06-04,9999-01-01
26542,d003,1995-07-15,1999-10-11
26556,d003,1991-08-31,9999-01-01
26564,d003,1997-05-03,9999-01-01
26576,d003,1996-06-04,9999-01-01
26580,d003,1990-01-14,9999-01-01
26582,d003,1991-04-03,9999-01-01
26585,d003,1998-01-28,9999-01-01
26596,d003,1987-02-12,1997-07-07
26613,d003,1996-08-02,1999-12-09
26618,d003,1985-07-07,9999-01-01
26619,d003,1990-07-13,9999-01-01
26626,d003,1999-01-19,9999-01-01
26644,d003,1993-06-15,9999-01-01
26662,d003,1988-06-24,9999-01-01
26723,d003,1996-02-24,1999-12-09
26761,d003,1991-08-04,9999-01-01
26771,d003,1996-01-01,9999-01-01
26801,d003,1994-10-12,9999-01-01
26855,d003,1992-01-03,1993-07-22
26872,d003,1992-06-05,9999-01-01
26934,d003,1986-09-16,9999-01-01
26939,d003,1991-10-06,9999-01-01
26943,d003,1994-01-05,2000-12-22
26944,d003,1998-09-27,9999-01-01
26970,d003,1990-06-29,2000-05-14
26985,d003,1987-12-27,1994-11-18
26990,d003,1986-03-23,9999-01-01
27030,d003,1991-11-18,9999-01-01
27039,d003,1986-02-01,9999-01-01
27116,d003,1999-02-26,9999-01-01
27149,d003,1989-10-07,9999-01-01
27179,d003,1994-08-18,9999-01-01
27258,d003,1986-12-12,9999-01-01
27264,d003,1990-08-01,1994-06-11
27268,d003,1998-08-27,9999-01-01
27284,d003,1999-08-02,9999-01-01
27286,d003,1995-06-08,9999-01-01
27303,d003,1999-08-11,9999-01-01
27326,d003,1993-09-13,9999-01-01
27327,d003,1992-03-26,1994-10-19
27353,d003,1993-06-30,9999-01-01
27371,d003,1998-08-23,9999-01-01
27374,d003,1988-06-10,9999-01-01
27376,d003,1987-02-08,2002-04-18
27380,d003,1998-01-13,1999-03-19
27395,d003,1985-10-13,1995-06-02
27411,d003,1987-10-31,9999-01-01
27417,d003,1993-04-11,9999-01-01
27435,d003,1993-08-05,1995-06-23
27441,d003,1995-02-03,9999-01-01
27445,d003,1985-05-05,9999-01-01
27467,d003,1987-09-11,9999-01-01
27478,d003,1988-07-26,9999-01-01
27500,d003,1997-10-03,2001-08-09
27502,d003,1988-10-10,1989-01-23
27506,d003,1992-12-03,9999-01-01
27520,d003,1988-08-23,9999-01-01
27566,d003,1993-09-07,9999-01-01
27576,d003,1990-07-11,9999-01-01
27619,d003,1992-11-15,9999-01-01
27693,d003,1990-01-23,1997-01-24
27701,d003,1997-05-07,1998-01-21
27725,d003,1998-11-11,9999-01-01
27743,d003,1994-07-23,1997-05-15
27758,d003,1990-12-26,9999-01-01
27783,d003,1993-11-09,9999-01-01
27786,d003,1987-05-12,9999-01-01
27820,d003,1993-11-14,1999-01-09
27845,d003,1997-05-25,9999-01-01
27855,d003,1991-06-18,9999-01-01
27882,d003,1993-07-23,9999-01-01
27889,d003,1988-10-02,1996-08-01
27902,d003,1997-06-04,9999-01-01
27906,d003,1999-06-12,9999-01-01
27914,d003,1996-10-03,9999-01-01
27916,d003,1988-12-16,1992-08-17
27937,d003,1990-01-12,9999-01-01
27962,d003,1989-04-01,9999-01-01
27991,d003,1991-02-08,9999-01-01
27993,d003,1995-04-29,9999-01-01
27994,d003,1995-08-20,9999-01-01
27995,d003,1987-06-22,9999-01-01
28017,d003,1994-04-15,9999-01-01
28032,d003,1992-02-22,9999-01-01
28041,d003,1995-02-20,9999-01-01
28047,d003,1992-11-14,9999-01-01
28071,d003,1999-07-05,9999-01-01
28075,d003,1989-10-04,9999-01-01
28091,d003,1986-10-23,9999-01-01
28122,d003,1994-09-24,9999-01-01
28126,d003,1993-07-27,9999-01-01
28134,d003,1991-02-17,9999-01-01
28135,d003,1996-02-16,9999-01-01
28147,d003,1994-09-17,9999-01-01
28160,d003,1989-11-01,1992-03-03
28163,d003,1987-06-25,9999-01-01
28180,d003,1996-01-22,9999-01-01
28189,d003,1988-09-04,9999-01-01
28217,d003,1989-05-09,2002-06-19
28226,d003,1996-08-31,2002-07-29
28250,d003,1989-06-25,9999-01-01
28262,d003,1992-03-28,9999-01-01
28317,d003,1986-09-25,9999-01-01
28318,d003,1986-06-20,9999-01-01
28330,d003,1987-05-01,9999-01-01
28338,d003,1995-01-30,9999-01-01
28351,d003,1994-02-16,9999-01-01
28361,d003,1989-07-15,1993-11-03
28432,d003,1986-10-30,9999-01-01
28443,d003,1990-06-30,9999-01-01
28448,d003,1997-06-05,9999-01-01
28462,d003,1994-07-14,9999-01-01
28465,d003,1995-09-26,9999-01-01
28498,d003,1998-04-27,9999-01-01
28500,d003,2000-01-27,2000-06-12
28501,d003,1998-08-08,9999-01-01
28507,d003,1985-07-22,1996-03-02
28528,d003,1990-08-12,9999-01-01
28544,d003,1992-05-14,9999-01-01
28546,d003,1989-07-22,9999-01-01
28547,d003,1989-04-24,9999-01-01
28560,d003,1995-01-02,9999-01-01
28580,d003,1999-10-28,9999-01-01
28605,d003,1992-12-21,9999-01-01
28628,d003,1988-02-17,9999-01-01
28638,d003,1998-09-23,1999-02-28
28657,d003,1992-02-08,9999-01-01
28663,d003,1986-01-14,9999-01-01
28670,d003,2000-01-23,9999-01-01
28746,d003,1986-01-03,9999-01-01
28754,d003,1991-11-21,9999-01-01
28758,d003,1993-05-13,2002-06-06
28789,d003,1998-02-04,1999-06-25
28791,d003,1995-06-27,9999-01-01
28832,d003,1988-11-23,9999-01-01
28835,d003,1999-06-08,9999-01-01
28847,d003,1996-04-15,9999-01-01
28851,d003,1990-07-07,9999-01-01
28858,d003,1992-04-24,9999-01-01
28866,d003,1986-02-03,2001-12-11
28872,d003,2000-01-17,9999-01-01
28880,d003,1994-01-24,9999-01-01
28886,d003,1992-04-24,9999-01-01
28964,d003,2002-03-06,9999-01-01
28971,d003,1986-06-06,9999-01-01
28991,d003,1990-11-29,9999-01-01
29002,d003,1999-09-17,9999-01-01
29013,d003,1997-07-04,2001-11-05
29047,d003,1988-12-18,9999-01-01
29078,d003,1987-05-20,2000-06-30
29105,d003,1985-08-10,9999-01-01
29109,d003,1998-12-13,9999-01-01
29132,d003,1989-05-08,9999-01-01
29150,d003,1986-06-13,9999-01-01
29159,d003,1992-08-07,9999-01-01
29172,d003,1986-06-27,9999-01-01
29179,d003,1995-05-29,9999-01-01
29192,d003,1989-08-05,1990-01-09
29204,d003,1994-05-23,9999-01-01
29215,d003,1990-06-14,9999-01-01
29216,d003,1997-04-27,1997-11-16
29220,d003,1993-10-27,9999-01-01
29228,d003,1998-11-29,9999-01-01
29245,d003,1998-05-13,9999-01-01
29254,d003,1994-12-29,9999-01-01
29268,d003,1998-09-22,9999-01-01
29280,d003,1995-01-14,9999-01-01
29304,d003,1990-11-02,9999-01-01
29313,d003,1987-11-18,2001-06-29
29315,d003,1999-02-28,9999-01-01
29342,d003,1989-06-07,9999-01-01
29377,d003,1991-01-21,9999-01-01
29399,d003,1987-01-24,9999-01-01
29415,d003,1999-10-12,9999-01-01
29437,d003,1993-11-01,1995-07-12
29447,d003,1999-05-14,9999-01-01
29505,d003,1998-07-24,9999-01-01
29510,d003,1989-11-09,9999-01-01
29524,d003,1985-07-24,9999-01-01
29545,d003,1988-08-17,1990-12-27
29553,d003,1990-09-09,1998-10-20
29572,d003,1985-03-21,9999-01-01
29585,d003,1994-07-25,9999-01-01
29600,d003,1995-08-10,9999-01-01
29618,d003,1989-12-14,9999-01-01
29627,d003,1994-07-19,9999-01-01
29680,d003,1996-03-26,9999-01-01
29683,d003,1998-01-17,2001-07-29
29685,d003,1997-04-26,9999-01-01
29705,d003,1995-03-23,2001-06-20
29767,d003,1996-10-15,9999-01-01
29805,d003,1997-02-07,9999-01-01
29836,d003,1989-10-21,9999-01-01
29838,d003,1993-04-23,9999-01-01
29849,d003,1992-10-02,9999-01-01
29857,d003,1987-08-13,9999-01-01
29927,d003,1993-05-14,9999-01-01
29928,d003,1991-09-02,9999-01-01
29987,d003,1988-07-26,1990-05-24
29989,d003,1997-04-02,9999-01-01
30015,d003,1986-01-17,9999-01-01
30027,d003,1985-09-17,9999-01-01
30058,d003,1994-03-26,9999-01-01
30086,d003,1995-09-01,9999-01-01
30115,d003,1989-09-27,9999-01-01
30117,d003,1989-01-29,9999-01-01
30119,d003,1996-03-18,2002-03-20
30125,d003,1995-01-01,9999-01-01
30147,d003,1999-09-02,9999-01-01
30206,d003,1988-04-07,9999-01-01
30255,d003,1999-02-13,9999-01-01
30309,d003,1997-04-12,9999-01-01
30319,d003,1999-04-28,9999-01-01
30324,d003,1989-09-01,1999-04-27
30349,d003,1995-12-08,9999-01-01
30350,d003,1985-08-08,2001-07-31
30353,d003,1985-06-08,9999-01-01
30390,d003,1997-09-09,9999-01-01
30407,d003,1987-03-12,9999-01-01
30566,d003,1991-02-28,9999-01-01
30575,d003,1997-07-21,9999-01-01
30588,d003,1997-06-30,9999-01-01
30593,d003,1999-12-05,9999-01-01
30595,d003,1994-02-28,9999-01-01
30611,d003,1991-10-18,9999-01-01
30631,d003,1999-03-12,9999-01-01
30677,d003,1993-06-09,1997-11-20
30679,d003,1988-07-11,9999-01-01
30685,d003,1989-07-12,1992-07-21
30692,d003,1989-12-19,9999-01-01
30727,d003,1986-08-25,9999-01-01
30773,d003,1988-07-30,9999-01-01
30815,d003,1990-01-25,9999-01-01
30818,d003,1998-03-26,9999-01-01
30873,d003,1994-02-21,9999-01-01
30877,d003,1992-06-20,1993-09-17
30883,d003,1995-04-23,9999-01-01
30916,d003,1999-07-21,1999-10-09
30924,d003,1985-07-31,1988-04-27
30925,d003,1991-12-10,9999-01-01
30953,d003,1988-08-02,1996-08-21
30983,d003,1985-02-24,1999-05-30
31025,d003,1991-08-21,2000-11-01
31070,d003,1985-07-01,9999-01-01
31098,d003,1996-11-26,9999-01-01
31184,d003,1987-12-02,9999-01-01
31195,d003,1991-06-20,9999-01-01
31205,d003,1997-02-27,9999-01-01
31212,d003,1993-10-31,9999-01-01
31222,d003,1995-05-19,9999-01-01
31228,d003,1994-03-21,9999-01-01
31255,d003,1988-01-11,1994-07-06
31261,d003,1996-07-03,2000-01-24
31338,d003,1985-07-13,1989-07-23
31361,d003,1999-02-25,9999-01-01
31431,d003,1993-12-22,9999-01-01
31433,d003,1987-10-03,9999-01-01
31486,d003,1985-02-21,9999-01-01
31503,d003,1995-05-09,9999-01-01
31509,d003,1998-12-15,9999-01-01
31519,d003,1991-06-06,9999-01-01
31529,d003,1995-05-29,1999-09-19
31548,d003,1995-05-02,9999-01-01
31573,d003,1993-02-27,9999-01-01
31585,d003,1994-05-22,9999-01-01
31591,d003,1985-05-02,2000-11-28
31605,d003,1997-09-07,9999-01-01
31648,d003,1990-03-24,9999-01-01
31660,d003,1988-06-21,9999-01-01
31724,d003,1994-04-21,9999-01-01
31740,d003,1995-02-12,9999-01-01
31809,d003,1986-12-29,1988-02-03
31818,d003,1996-02-16,1996-10-11
31840,d003,1995-01-04,9999-01-01
31847,d003,1989-03-08,9999-01-01
31855,d003,1998-07-21,9999-01-01
31873,d003,1999-01-26,2000-11-07
31879,d003,1993-05-03,9999-01-01
31889,d003,1992-02-17,9999-01-01
31901,d003,1999-01-28,9999-01-01
31906,d003,1989-01-19,9999-01-01
31910,d003,1996-07-27,9999-01-01
31947,d003,2000-01-30,2002-01-03
31961,d003,1986-01-01,9999-01-01
31967,d003,1996-07-02,9999-01-01
31986,d003,1997-02-09,9999-01-01
31995,d003,1997-12-30,2000-05-03
32036,d003,1986-01-22,9999-01-01
32062,d003,2002-01-18,9999-01-01
32070,d003,1995-08-13,9999-01-01
32083,d003,1986-06-19,1994-12-04
32085,d003,1986-02-16,9999-01-01
32121,d003,1985-08-29,9999-01-01
32123,d003,1986-06-22,9999-01-01
32142,d003,1997-03-10,9999-01-01
32156,d003,1997-09-07,9999-01-01
32207,d003,1987-07-15,9999-01-01
32219,d003,1991-12-23,1998-01-09
32235,d003,1987-05-26,9999-01-01
32316,d003,1991-09-09,9999-01-01
32317,d003,1996-09-06,9999-01-01
32331,d003,1986-04-10,9999-01-01
32402,d003,1987-11-07,9999-01-01
32431,d003,1997-03-27,9999-01-01
32458,d003,1985-12-15,9999-01-01
32459,d003,1994-07-17,2001-06-19
32462,d003,1993-11-29,9999-01-01
32485,d003,1997-09-05,1997-12-13
32510,d003,1991-05-14,9999-01-01
32520,d003,1987-12-16,9999-01-01
32548,d003,1999-11-29,9999-01-01
32586,d003,1988-11-27,9999-01-01
32622,d003,1991-07-18,1991-08-07
32634,d003,1999-10-03,9999-01-01
32636,d003,1986-10-02,9999-01-01
32658,d003,1995-12-01,9999-01-01
32671,d003,1998-11-05,1998-11-12
32708,d003,1995-02-24,9999-01-01
32726,d003,1999-05-26,9999-01-01
32754,d003,1996-07-08,9999-01-01
32795,d003,1986-12-04,9999-01-01
32798,d003,1988-05-15,9999-01-01
32800,d003,1998-08-07,9999-01-01
32840,d003,2001-01-02,9999-01-01
32851,d003,1985-09-26,1990-09-22
32878,d003,1999-01-06,2002-04-15
32879,d003,1987-11-22,9999-01-01
32911,d003,1996-01-11,9999-01-01
32913,d003,1987-01-26,9999-01-01
32914,d003,1995-04-25,1995-06-18
32979,d003,1985-09-25,9999-01-01
32984,d003,1988-09-05,9999-01-01
32985,d003,1999-03-21,9999-01-01
33001,d003,1992-02-23,9999-01-01
33003,d003,1999-05-29,9999-01-01
33004,d003,1987-04-16,9999-01-01
33059,d003,1990-05-01,9999-01-01
33062,d003,1989-02-25,9999-01-01
33063,d003,1994-12-10,9999-01-01
33180,d003,1992-09-17,9999-01-01
33199,d003,1997-10-14,9999-01-01
33247,d003,1993-08-17,9999-01-01
33256,d003,1994-08-06,9999-01-01
33257,d003,1999-11-23,9999-01-01
33268,d003,1990-01-01,1995-01-28
33287,d003,1992-05-01,9999-01-01
33305,d003,1986-07-28,9999-01-01
33330,d003,1999-04-25,1999-12-22
33349,d003,1986-11-16,1999-12-02
33361,d003,1992-05-08,9999-01-01
33364,d003,1999-05-15,2000-01-01
33380,d003,1986-08-18,9999-01-01
33392,d003,1989-08-29,1998-04-21
33418,d003,1993-07-14,9999-01-01
33434,d003,1989-04-27,9999-01-01
33461,d003,1994-08-27,9999-01-01
33491,d003,1989-03-13,9999-01-01
33492,d003,1994-04-21,9999-01-01
33509,d003,1995-02-07,1999-03-10
33563,d003,1985-10-31,9999-01-01
33570,d003,1990-08-18,9999-01-01
33602,d003,1991-01-09,2000-07-23
33616,d003,1998-08-06,9999-01-01
33630,d003,1985-03-16,9999-01-01
33632,d003,1992-11-11,2000-05-16
33637,d003,1994-04-24,9999-01-01
33654,d003,1992-10-14,9999-01-01
33660,d003,1987-08-01,9999-01-01
33664,d003,1994-09-07,9999-01-01
33666,d003,1986-09-23,9999-01-01
33702,d003,1988-02-08,9999-01-01
33707,d003,1998-01-21,2000-10-10
33724,d003,1999-06-16,9999-01-01
33726,d003,1992-08-16,9999-01-01
33734,d003,1993-01-24,9999-01-01
33762,d003,2000-01-21,9999-01-01
33784,d003,1986-12-26,9999-01-01
33800,d003,1987-03-13,9999-01-01
33805,d003,1997-08-11,9999-01-01
33828,d003,1985-08-06,1987-09-05
33841,d003,1990-07-01,9999-01-01
33849,d003,1987-07-26,9999-01-01
33850,d003,1985-08-09,9999-01-01
33873,d003,1994-04-07,9999-01-01
33874,d003,1999-04-09,9999-01-01
33958,d003,1992-06-06,9999-01-01
33995,d003,1987-04-02,9999-01-01
34012,d003,1991-11-09,9999-01-01
34025,d003,1988-08-07,9999-01-01
34062,d003,1991-02-11,9999-01-01
34104,d003,1999-05-01,9999-01-01
34185,d003,1998-12-01,9999-01-01
34217,d003,1985-03-02,9999-01-01
34248,d003,1995-05-27,9999-01-01
34256,d003,1991-10-07,9999-01-01
34261,d003,1990-12-30,9999-01-01
34275,d003,1994-03-03,9999-01-01
34349,d003,1999-06-12,9999-01-01
34394,d003,1990-03-06,9999-01-01
34404,d003,1987-10-23,9999-01-01
34441,d003,1986-04-18,1992-09-04
34442,d003,1990-04-04,9999-01-01
34445,d003,1990-07-15,2000-07-22
34489,d003,1988-10-26,9999-01-01
34515,d003,1999-06-09,9999-01-01
34519,d003,1990-02-17,9999-01-01
34541,d003,1992-05-16,9999-01-01
34574,d003,1996-02-12,1997-04-02
34622,d003,1990-09-07,9999-01-01
34635,d003,1986-08-21,9999-01-01
34681,d003,1990-03-11,9999-01-01
34705,d003,1988-06-04,9999-01-01
34733,d003,1991-06-05,9999-01-01
34773,d003,1991-02-25,9999-01-01
34790,d003,1985-04-13,9999-01-01
34798,d003,1988-02-03,9999-01-01
34807,d003,1994-02-26,9999-01-01
34809,d003,1994-03-27,1994-08-14
34813,d003,1995-12-16,1997-08-26
34830,d003,1988-08-08,9999-01-01
34835,d003,1987-04-03,9999-01-01
34854,d003,1994-02-26,9999-01-01
34911,d003,1997-07-16,9999-01-01
34922,d003,1996-02-18,9999-01-01
34956,d003,1997-02-13,9999-01-01
34957,d003,1987-10-21,1999-05-29
34958,d003,1987-12-01,9999-01-01
34974,d003,1997-02-25,9999-01-01
34978,d003,1993-02-04,9999-01-01
35014,d003,1991-11-23,9999-01-01
35032,d003,1986-12-19,9999-01-01
35049,d003,1990-09-30,9999-01-01
35071,d003,1986-08-11,9999-01-01
35083,d003,1997-02-12,9999-01-01
35084,d003,1996-03-30,9999-01-01
35086,d003,1995-10-24,2002-07-23
35088,d003,1990-02-11,9999-01-01
35090,d003,1998-08-06,9999-01-01
35126,d003,1991-12-16,9999-01-01
35127,d003,1997-11-14,9999-01-01
35145,d003,1986-09-20,9999-01-01
35154,d003,1994-09-06,9999-01-01
35170,d003,1993-12-12,9999-01-01
35192,d003,1992-08-09,9999-01-01
35193,d003,1996-06-03,9999-01-01
35210,d003,1995-10-20,9999-01-01
35224,d003,1996-06-12,9999-01-01
35264,d003,1996-08-12,9999-01-01
35269,d003,1992-07-08,9999-01-01
35282,d003,1991-11-29,9999-01-01
35289,d003,1998-01-10,9999-01-01
35299,d003,1996-05-21,9999-01-01
35363,d003,1991-01-19,9999-01-01
35376,d003,1991-09-04,9999-01-01
35394,d003,1986-12-24,9999-01-01
35436,d003,1996-08-14,9999-01-01
